,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
178362,2017,122634,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CECDAECB""","""10000100""","""AAEBCCBDBBCEDEBBDAADBBBECCB""","""990008011101000190109010110""",555,555,555,555,555,555,555,555,333,555,333,39.1,37,25,55,62,70,60,48,60,45,39.8,40.9,33.3,0,100,0,"""C""","""D""","""C""","""B""","""B""","""C""","""D""","""D""","""B"""
179033,2017,60886,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBCEAD""","""01111111""","""EBBDDDADBDABEEACCECBCCBDCCB""","""990008111000000091009111110""",555,555,555,333,555,333,333,333,333,333,333,39.2,52.5,87.5,0,0,0,0,0,0,0,34.8,40.9,0,0,0,0,"""C""","""C""","""A""","""*""","""C""","""B""","""B""","""A""","""B"""
179333,2017,101830,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBECECC""","""01101100""","""EBEDEDBDBABDEEDABEEAEBDDCEE""","""990018011010001091009001100""",555,555,555,555,555,555,555,555,555,555,555,39.2,52.6,50,56.5,45,65,40,68,60,70,34.7,36.4,25,0,30,45,"""D""","""D""","""B""","""C""","""C""","""D""","""B""","""D""","""C"""
179387,2017,108016,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCEBAEDD""","""11010101""","""DBCCBCBCCECEDDDEDEACDAAACCA""","""990108000001011091109000110""",555,555,555,555,555,555,555,555,555,555,333,39.2,58.5,62.5,52.5,34,70,25,71,75,70,32.7,36.4,11.7,0,35,0,"""D""","""D""","""D""","""D""","""D""","""D""","""D""","""C""","""B"""
179391,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCEBEEDE""","""01010100""","""DBDCDDADBBDBEEEEDBCEDBBDCBB""","""990108111100000090019011100""",555,555,555,555,555,555,555,555,555,555,555,39.2,52.5,37.5,75,75,75,75,75,75,75,34.8,40.9,0,0,0,0,"""D""","""E""","""B""","""D""","""D""","""D""","""B""","""B""","""B"""
179520,2017,122634,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AACDBEBD""","""00000101""","""BCEAACCABDBEBCBEDAECECBDCED""","""990008001011100090009111100""",555,555,555,555,555,555,555,555,555,555,555,39.2,43.2,25,70.5,67,55,70,74,70,75,37.9,36.4,46.7,30,85,25,"""C""","""C""","""E""","""A""","""B""","""A""","""B""","""D""","""E"""
179526,2017,123429,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EDDBAAAA""","""00010010""","""CBDBEAADBCDEDEBBDECACAACCCC""","""990018111001000191009000111""",555,555,555,555,555,555,333,555,333,555,333,39.2,25.6,25,26.5,0,0,0,53,65,50,43.7,45.5,33.3,0,100,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""D""","""B"""
180706,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCCBBEAD""","""01010111""","""ABAADEDABCEBEEBEBBAAEBBDCBC""","""991008001000000090109011101""",555,555,555,555,555,555,555,555,555,555,333,39.3,67.3,62.5,74.5,77,65,80,72,60,75,30,31.8,20,30,30,0,"""C""","""C""","""A""","""B""","""C""","""B""","""B""","""D""","""B"""
180741,2017,1113582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBBCEBD""","""01111101""","""BBCCBDACBDAEADBDEEBADBACEBA""","""990108101001010091009000000""",555,555,555,555,555,555,555,555,555,555,555,39.3,76.2,75,78,85,65,90,71,75,70,27,27.3,25,30,30,15,"""B""","""C""","""D""","""A""","""A""","""B""","""E""","""C""","""E"""
180762,2017,1126898,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBACECD""","""01101101""","""CDDACDBDBEBEEDBEDEABBEDACEB""","""990008011011010091109000100""",555,555,555,555,555,555,555,555,555,555,555,39.3,54.5,62.5,42.5,48,60,45,37,85,25,34.2,36.4,21.7,60,0,5,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""D""","""D"""
181373,2017,60886,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECCECECD""","""01001101""","""DCABEDADBDCBDEAECAAEECCDCCB""","""991018111000000090119101110""",555,555,555,333,555,333,333,333,333,333,333,39.4,30,50,0,0,0,0,0,0,0,42.5,50,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""A""","""D""","""B"""
181869,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBECAAE""","""11101010""","""ECEDAEBDDCAEBEDEDDADABBDEDD""","""990008010001101090109011000""",555,555,555,555,555,555,555,555,555,555,555,39.4,68.9,62.5,78.5,63,75,60,94,70,100,29.5,31.8,16.7,30,0,20,"""C""","""C""","""B""","""B""","""C""","""C""","""B""","""*""","""D"""
181870,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ABECADDE""","""00000000""","""CDCCBEADBCDEEDEBCEBAACBEDBC""","""990108111001010191009110001""",555,555,555,555,555,555,555,555,555,555,333,39.4,30.2,0,75.5,76,60,80,75,75,75,42.5,50,0,0,0,0,"""C""","""C""","""B""","""A""","""A""","""B""","""B""","""D""","""C"""
181996,2017,1106427,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBACEDB""","""01101100""","""EAABCEADBEBDCBABBCACDCEADBC""","""991008111010000190109100001""",555,555,555,555,555,555,555,555,555,333,333,39.4,48.8,50,47,42,50,40,52,80,45,36.3,40.9,10,30,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""E""","""C"""
182181,2017,1180773,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDEDEED""","""01000101""","""CDACBBBDBACACEABDCAADCBECCB""","""991108011000000190109110110""",555,555,555,555,555,555,555,555,555,333,555,39.4,35.5,37.5,32.5,52,60,50,13,65,0,40.7,45.5,13.3,30,0,10,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""D""","""D"""
182211,2017,1191268,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEBBEEBC""","""00110100""","""EDCABCADBEEEDDDACEABACDBDDC""","""990008111001011091109100001""",555,555,555,555,555,555,555,555,555,555,555,39.4,37.9,37.5,38.5,50,50,50,27,55,20,39.9,45.5,8.3,0,0,25,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""B"""
183029,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCADCAAD""","""01001011""","""ADECEBADEBECDDEDBAEDDEBDCBA""","""990118110100010090009011100""",555,555,555,555,555,555,555,555,555,333,333,39.5,53.4,50,58.5,47,75,40,70,70,70,34.8,40.9,0,0,0,0,"""E""","""E""","""E""","""C""","""D""","""D""","""B""","""C""","""E"""
183030,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACCCCCCC""","""01001000""","""CECCEEADBBCEDDBEDAEDECCECCD""","""990118111101010090009100110""",555,555,555,555,555,333,555,333,333,333,333,39.5,30.4,25,38.5,77,65,80,0,0,0,42.5,50,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""C"""
183070,2017,112086,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCEDEBE""","""01000100""","""AECACDADBCAECDDDDEEEDCCCCBB""","""990008111001011091019100100""",555,555,555,555,555,555,555,555,555,555,555,39.5,33,25,45,61,85,55,29,65,20,41.7,45.5,20,0,30,30,"""D""","""C""","""D""","""D""","""C""","""C""","""B""","""D""","""D"""
183227,2017,1102774,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCDBCECD""","""01011101""","""EBCCDDBDBEECBAEBEBAAECEDCBC""","""990108011000100190109101101""",555,555,555,333,555,555,333,333,333,555,333,39.5,37.5,62.5,0,0,0,0,0,0,0,40.2,45.5,10,0,30,0,"""B""","""C""","""B""","""D""","""B""","""B""","""D""","""D""","""B"""
184098,2017,99406,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECACBDDB""","""01000000""","""ECCBDDBDBABDCEEEDCCDBCBDCCC""","""990008011010000090009111111""",555,555,555,555,555,555,555,555,333,555,555,39.6,32.9,12.5,63.5,59,75,55,68,40,75,41.8,40.9,46.7,0,100,40,"""C""","""C""","""B""","""C""","""B""","""B""","""B""","""D""","""C"""
184208,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDECEBE""","""01001100""","""CBBCABBDBDBEADBBDEEBAEBACEB""","""990108011011010191009010100""",555,555,555,555,555,555,555,555,555,333,333,39.6,42.3,37.5,49.5,78,70,80,21,25,20,38.7,45.5,0,0,0,0,"""D""","""C""","""B""","""B""","""B""","""C""","""A""","""C""","""C"""
184256,2017,112086,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DBADDEBC""","""00000100""","""BACDEDBDBACDAEBEDEEBACBECBC""","""990018011000000091009110101""",555,555,555,555,555,555,555,555,555,555,555,39.6,38.7,12.5,78,59,75,55,97,85,100,39.9,36.4,60,60,90,30,"""C""","""C""","""C""","""B""","""B""","""C""","""C""","""D""","""D"""
184292,2017,116066,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBCEBD""","""01111101""","""ABDACCCBBABABEBBDECBEEBBCDE""","""990008001010100191009010100""",555,555,555,555,555,555,555,555,555,555,333,39.6,65.4,75,51,56,60,55,46,50,45,31,31.8,26.7,30,50,0,"""C""","""C""","""B""","""C""","""B""","""C""","""B""","""D""","""C"""
185515,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBBCEBE""","""01111100""","""BBEDCDBDBCBEDDEACDEDEABBCBC""","""990008011011010090009010101""",555,555,555,555,555,555,555,333,333,555,333,39.7,50.9,62.5,33.5,67,55,70,0,0,0,35.9,36.4,33.3,0,100,0,"""C""","""C""","""C""","""B""","""B""","""C""","""E""","""D""","""B"""
185567,2017,123429,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACEBBEAD""","""01010111""","""BBADCDBABABEDDBECEDEEBABCBC""","""991008001011010091019000101""",555,555,555,555,555,555,555,555,333,555,555,39.7,49.9,62.5,31,14,70,0,48,60,45,36.3,40.9,10,0,0,30,"""C""","""C""","""C""","""A""","""B""","""B""","""A""","""B""","""E"""
185619,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DADBBEAD""","""00010111""","""BACCBDDDBCBBABBBDECEBCBCAAB""","""990108011010000191019110000""",555,555,555,555,555,555,555,555,555,555,555,39.7,46.8,50,42,34,50,30,50,50,50,37.3,40.9,16.7,20,30,0,"""C""","""C""","""*""","""D""","""D""","""C""","""A""","""C""","""B"""
185708,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BBBBCEAE""","""00111110""","""EDABDECDBAAECADADECACCDECBA""","""991008011001001091009100100""",555,555,555,555,555,555,555,555,555,333,333,39.7,56.9,62.5,48.5,27,75,15,70,50,75,33.9,36.4,20,60,0,0,"""C""","""C""","""A""","""A""","""B""","""B""","""E""","""D""","""C"""
186788,2017,115374,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDCBADCE""","""00010000""","""ACDCDEACBBCEEDEDDEABCDBECCD""","""990108101101010091109010110""",555,555,555,555,555,555,555,555,555,336,555,39.8,30.7,12.5,58,45,65,40,71,75,70,42.8,50,1.7,0,0,5,"""C""","""C""","""C""","""C""","""C""","""C""","""B""","""D""","""C"""
187578,2017,60886,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDBEEAC""","""01010110""","""EBCCBDBABCBEBDDBAACAAAAECBA""","""990108001011111190009000100""",555,555,555,555,555,555,555,555,555,555,555,39.9,50.8,50,52,56,60,55,48,40,50,36.3,40.9,10,0,30,0,"""D""","""D""","""C""","""B""","""B""","""C""","""D""","""C""","""D"""
187943,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCAECEAB""","""01001110""","""DCDAEDADECEBEEDDDBDEACBDDCC""","""990018110000001090019111011""",555,555,555,555,555,333,555,555,333,333,333,39.9,43.4,50,33.5,41,25,45,26,50,20,38.7,45.5,0,0,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""B""","""C"""
188201,2017,1126898,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DBCBEAEC""","""00010000""","""DEDCEBADBBBBEDDECBAAACBECBA""","""990118111110011090109110100""",555,555,555,333,555,555,333,333,333,333,555,39.9,7.5,12.5,0,0,0,0,0,0,0,50.7,59.1,3.3,0,0,10,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""E""","""C"""
188312,2017,1181327,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCABCEBD""","""11011101""","""CBCDDDCBBACDBDBBDEAAEBCCCBB""","""990008001000110191109000100""",555,555,555,555,555,555,555,555,555,555,336,39.9,71.2,75,65.5,84,100,80,47,55,45,29.5,31.8,16.7,0,50,0,"""C""","""B""","""B""","""D""","""B""","""C""","""B""","""D""","""C"""
189127,2017,101830,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDCCEBD""","""01001101""","""CBAAEBCEBADCCDDDDCADDDDDDDD""","""991018001000011090109001000""",555,555,555,555,555,555,555,555,555,555,555,40,58.6,50,71.5,53,65,50,90,50,100,33.8,31.8,45,0,85,50,"""C""","""D""","""D""","""B""","""C""","""C""","""E""","""D""","""D"""
189167,2017,106167,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDDEECE""","""01000100""","""EBCDEEAEBBCECEDDCEEAEBBECBA""","""990018101101001091009010100""",555,555,555,555,555,555,555,555,555,555,333,40,39.2,25,60.5,45,65,40,76,80,75,40.3,40.9,36.7,30,80,0,"""D""","""C""","""B""","""B""","""B""","""B""","""A""","""D""","""D"""
189912,2017,21600,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EEDBCEAD""","""00011111""","""EBCBCDBDABBEDEECBBEADCEDCBA""","""990008010111000090009101100""",555,555,555,555,555,555,555,555,555,555,555,40.1,63.5,62.5,65,56,60,55,74,90,70,32.3,31.8,35,0,80,25,"""D""","""C""","""C""","""C""","""C""","""C""","""C""","""D""","""D"""
190295,2017,99406,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EDCCCEAE""","""00001110""","""EECDDEADBDBEBDDDAADACBEACBD""","""990008111011111090009000100""",555,555,555,555,555,555,555,555,555,555,555,40.1,42.3,37.5,49.5,47,75,40,52,80,45,39.3,40.9,30,30,30,30,"""C""","""C""","""C""","""A""","""A""","""A""","""D""","""C""","""B"""
190339,2017,101558,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEED""","""11111101""","""AAEDBEDDBEBEDEBDABEEABDECCA""","""990008011011000090019000110""",555,555,555,555,555,333,555,555,333,333,333,40.1,79.3,87.5,67,46,70,40,88,40,100,27,31.8,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""B""","""D"""
191611,2017,102590,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCABDEBC""","""01010100""","""BBABCDCDBBEBEDBBDEABCCCBCCB""","""991008011100010191109100110""",555,555,555,555,555,333,555,333,333,333,333,40.2,33.3,37.5,27,54,50,55,0,0,0,42.5,50,0,0,0,0,"""C""","""C""","""C""","""D""","""B""","""B""","""A""","""D""","""C"""
191645,2017,107360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCBCEAE""","""01011110""","""BBDDEEBDBBCECECEBAECCBBECCA""","""990018011101000090009010110""",555,555,555,555,555,555,555,555,555,336,336,40.2,63.7,62.5,65.5,85,65,90,46,50,45,32.4,36.4,10,30,0,0,"""D""","""D""","""A""","""C""","""B""","""C""","""B""","""D""","""D"""
191656,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBBEBB""","""01110100""","""EEACEEEECAACEDEDDBBEACBDCBB""","""991118000000010090019111100""",555,555,555,555,555,555,555,555,555,333,333,40.2,51.8,50,54.5,54,70,50,55,75,50,36.3,40.9,10,30,0,0,"""D""","""D""","""B""","""C""","""C""","""D""","""B""","""C""","""D"""
191710,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDBBEBE""","""01010100""","""ECCCEDADBBBBDECEDCCECBEACBE""","""990118111110000090019000100""",555,555,555,555,555,555,555,555,555,333,555,40.2,51.9,37.5,73.5,75,55,80,72,60,75,36.3,40.9,10,30,0,0,,,,,,,,,
191727,2017,115582,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDDBEACD""","""00010001""","""EAECDCADBBCBEDBADEADECEDBDC""","""990108111100010091109101001""",555,555,555,555,555,555,555,555,555,555,555,40.2,20.8,25,14.5,19,35,15,10,50,0,46.7,50,28.3,30,50,5,"""C""","""C""","""A""","""C""","""B""","""B""","""E""","""D""","""B"""
191921,2017,1128364,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACCACEDE""","""01001100""","""EBEDEDBDBBBCCEBDCDCDCCBDCCB""","""990018011110000090009111110""",555,555,555,555,555,555,555,555,333,555,555,40.2,23.5,37.5,2.5,0,0,0,5,25,0,45.7,45.5,46.7,0,85,55,"""D""","""C""","""C""","""B""","""B""","""B""","""A""","""D""","""D"""
191929,2017,1136142,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEDBEEED""","""00010101""","""BCDCEDCDBBCEDBCECEDEEBCACBC""","""990118011101000091019000101""",555,555,555,555,555,555,555,555,555,555,555,40.2,44.5,37.5,55,79,75,80,31,75,20,38.7,45.5,0,0,0,0,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""C""","""C"""
192065,2017,1191268,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DEEDEEBC""","""00000100""","""AACCBDACBBAEEDDDCECCAEBECCC""","""990108101101011091009010111""",555,555,555,333,555,555,333,333,555,555,555,40.2,7.5,12.5,0,0,0,0,0,0,0,51.1,54.5,31.7,0,75,20,"""D""","""C""","""B""","""D""","""B""","""B""","""E""","""D""","""C"""
192869,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEABCDCE""","""10011000""","""DDECEDDDBBBCDDDBCDECEEEEDDB""","""990118011110011190009000000""",555,555,555,555,555,555,555,555,555,555,555,40.3,56.7,37.5,85.5,78,70,80,93,65,100,34.8,40.9,0,0,0,0,"""C""","""D""","""B""","""B""","""B""","""C""","""B""","""B""","""D"""
192870,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ABEBCEAD""","""00011111""","""DBDDACAEBBBBEBAECEEEACCBDAC""","""990008101110000091019100001""",555,555,555,555,555,555,555,555,555,333,333,40.3,64.1,62.5,66.5,62,30,70,71,55,75,32.4,36.4,10,30,0,0,"""*""","""E""","""C""","""B""","""D""","""D""","""A""","""B""","""D"""
192871,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCCECEAE""","""01001110""","""ABECEEABEBCCBBECDAEECCBDEBD""","""990118100100100090019111000""",555,555,555,555,555,555,555,555,555,555,555,40.3,56.6,50,66.5,60,80,55,73,65,75,34.8,40.9,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""B""","""C"""
193061,2017,1101244,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""........""","""00000000""","""AC*BEBDDDBCCDDEDCEEDACEECCC""","""990018010100010091009100111""",555,555,333,555,555,555,555,555,555,555,555,40.3,25.2,0,63,53,65,50,73,65,75,45.3,40.9,70,60,90,60,"""A""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""C"""
193097,2017,1110857,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCDBEEAD""","""01010111""","""CDDCECADEACECBDCDEAAECACEBC""","""990118110001001091109100001""",555,555,555,333,555,555,333,333,333,555,555,40.3,37.5,62.5,0,0,0,0,0,0,0,41.2,45.5,16.7,0,50,0,"""C""","""C""","""B""","""A""","""B""","""C""","""E""","""D""","""D"""
193149,2017,1128077,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ADADCEED""","""00001101""","""DEDCDBADBBBAEDAEDEEAEBBCCEB""","""990108111110010091009010100""",555,555,555,555,555,555,555,333,333,555,333,40.3,38.5,37.5,40,80,80,80,0,0,0,40.9,45.5,15,0,45,0,"""C""","""C""","""C""","""C""","""C""","""C""","""D""","""C""","""D"""
193620,2017,21600,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCEBEECE""","""01010100""","""ABACBDDDBBCEEDDDBEAEEBEECDB""","""991108011101011091119000100""",555,555,555,333,555,333,333,333,333,333,333,40.4,22.5,37.5,0,0,0,0,0,0,0,46.3,54.5,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""B""","""C""","""B"""
194108,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCCBCEAD""","""01011111""","""ACDDEDBDBDBBDBAEDEAAEEBACBC""","""990018011010000091109010101""",555,555,555,555,555,333,555,333,333,333,333,40.4,57.2,75,30.5,61,65,60,0,0,0,34.8,40.9,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""C"""
194182,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDECEAE""","""11001110""","""ADAEDDADBABCAEBDECAABBCABBC""","""991008111010000090109000001""",555,555,555,555,555,555,555,555,555,555,555,40.4,63.1,62.5,64,58,70,55,70,50,75,32.8,31.8,38.3,30,40,45,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""B"""
194206,2017,120385,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEABCECC""","""10011100""","""EBCDEDBDBBCBADBBDEBCDEDCBAA""","""990018011100010191009000000""",555,555,555,555,555,555,555,555,555,555,555,40.4,55.8,50,64.5,58,50,60,71,75,70,35.3,31.8,55,60,80,25,"""B""","""C""","""A""","""B""",""".""","""B""","""D""","""D""","""D"""
194344,2017,1126898,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CBBBBCDE""","""10110000""","""BECCBDADBECEBDBDDEAEDDACCCB""","""990108111001110091119000110""",555,555,555,333,555,333,333,333,333,333,333,40.4,22.5,37.5,0,0,0,0,0,0,0,46.3,54.5,0,0,0,0,"""C""","""C""","""A""","""B""","""B""","""A""","""D""","""D""","""B"""
194944,2017,60886,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBCCEBD""","""10101101""","""DAECEDBDBDBBBEEDDBDEEBECCBB""","""990118011010100090019000100""",555,555,555,555,555,333,555,555,333,333,333,40.5,69.3,62.5,79.5,84,60,90,75,75,75,30.9,36.4,0,0,0,0,"""C""","""C""","""B""","""B""","""D""","""C""","""B""","""A""","""D"""
195349,2017,112086,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDDABEDB""","""10000100""","""CBAADBCDBADBDDAADEAEECBECBC""","""991008011000010091119110101""",555,555,555,555,555,555,555,333,333,555,333,40.5,22.4,25,18.5,37,65,30,0,0,0,46.5,50,26.7,0,80,0,,,,,,,,,
195362,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDABBEAD""","""00010111""","""EBADDDADDBCAEBDDBAABEABBCCC""","""991008110100001090109010111""",555,555,555,555,555,333,555,333,333,333,333,40.5,45.8,50,39.5,79,75,80,0,0,0,38.7,45.5,0,0,0,0,"""C""","""D""","""B""","""B""","""C""","""D""","""B""","""C""","""D"""
