,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
193474,2017,10515,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EADBCEEB""","""00011100""","""ABBDADCDBEBECEDACEAECEBDCBC""","""990008011011001091119011101""",555,555,555,333,555,555,333,333,333,555,333,40.4,22.5,37.5,0,0,0,0,0,0,0,46.3,54.5,0,0,0,0,"""C""","""C""","""C""","""C""","""B""","""C""","""B""","""B""","""D"""
193615,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECDBCEBD""","""01011101""","""EBECBBCDBAEDBEEBDBAEACECCBB""","""990108011000100190119100100""",555,555,555,555,555,555,555,333,555,333,333,40.4,52.7,62.5,38,76,60,80,0,0,0,36.3,40.9,10,30,0,0,"""D""","""D""","""A""","""B""","""B""","""C""","""B""","""D""","""E"""
193700,2017,49054,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CDDECEED""","""10001101""","""DDDDDEAABAAAEEBACEEEECCDCCC""","""990008101000000091019101111""",555,555,555,555,555,555,555,555,333,555,555,40.4,53.4,50,58.5,46,50,45,71,75,70,36,40.9,8.3,0,0,25,,,,,,,,,
193722,2017,54934,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCDBBEEE""","""01010100""","""DBCCEDCDBACEEDDBBECBDBBACCE""","""990118011001011191009010110""",555,555,555,333,555,333,333,333,333,333,333,40.4,22.5,37.5,0,0,0,0,0,0,0,46.3,54.5,0,0,0,0,"""C""","""C""","""A""","""B""","""B""","""C""","""D""","""D""","""B"""
193781,2017,68930,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCABCEED""","""01011101""","""CAECDEADBCDBBEAADEDAECACCBA""","""990108111000100091009100100""",555,555,555,555,555,555,555,555,555,555,333,40.4,64.3,62.5,67,84,60,90,50,70,45,32.4,36.4,10,0,30,0,"""C""","""D""","""D""","""D""","""C""","""D""","""B""","""D""","""D"""
193803,2017,73451,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBBCEBD""","""11111101""","""DCEDADADBABECBEADAACEBEBCCC""","""990008111011000090109000111""",555,555,555,333,555,555,333,333,555,333,333,40.4,52.5,87.5,0,0,0,0,0,0,0,36.3,40.9,10,30,0,0,"""C""","""D""","""C""","""A""","""A""","""B""","""B""","""D""","""C"""
194013,2017,99820,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEBACECE""","""00101100""","""EDACEEABBABEDDADAEAAECEECEB""","""991118101011010091109100100""",555,555,555,333,555,333,333,333,333,333,333,40.4,22.5,37.5,0,0,0,0,0,0,0,46.3,54.5,0,0,0,0,"""E""","""D""","""B""","""C""","""B""","""C""","""E""","""B""","""C"""
194108,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCCBCEAD""","""01011111""","""ACDDEDBDBDBBDBAEDEAAEEBACBC""","""990018011010000091109010101""",555,555,555,555,555,333,555,333,333,333,333,40.4,57.2,75,30.5,61,65,60,0,0,0,34.8,40.9,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""C"""
194182,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDECEAE""","""11001110""","""ADAEDDADBABCAEBDECAABBCABBC""","""991008111010000090109000001""",555,555,555,555,555,555,555,555,555,555,555,40.4,63.1,62.5,64,58,70,55,70,50,75,32.8,31.8,38.3,30,40,45,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""B"""
194303,2017,1107880,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBDEEBE""","""01100100""","""BCECEDADDBDEDDDCAEEEBEEECBC""","""990118110101011091019000101""",555,555,555,333,555,333,333,333,333,333,333,40.4,22.5,37.5,0,0,0,0,0,0,0,46.3,54.5,0,0,0,0,"""C""","""C""","""D""","""C""","""C""","""C""","""E""","""D""","""E"""
194980,2017,68930,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CEBBCABD""","""10111001""","""BBACBDADBDBECDBCDBAB.......""","""991108111011010090109000000""",555,555,555,333,555,555,333,333,555,555,555,40.5,37.5,62.5,0,0,0,0,0,0,0,41.5,40.9,45,20,90,25,,,,,,,,,
195299,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBCEAC""","""01111110""","""ABCDDDAEBCBEEDBAEDAEEBDACBB""","""990008101011010090119000100""",555,555,555,555,555,333,555,555,333,333,333,40.5,69.2,75,60.5,55,75,50,66,50,70,30.9,36.4,0,0,0,0,"""C""","""D""","""D""","""B""","""B""","""C""","""E""","""E""","""C"""
195362,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDABBEAD""","""00010111""","""EBADDDADDBCAEBDDBAABEABBCCC""","""991008110100001090109010111""",555,555,555,555,555,333,555,333,333,333,333,40.5,45.8,50,39.5,79,75,80,0,0,0,38.7,45.5,0,0,0,0,"""C""","""D""","""B""","""B""","""C""","""D""","""B""","""C""","""D"""
196065,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECCBCBCE""","""01011000""","""DBEDEEADBBCDBEBDDEAAECCECDA""","""990018111100100091109100100""",555,555,555,555,555,555,555,555,555,555,555,40.6,44.3,37.5,54.5,82,50,90,27,55,20,39.4,45.5,5,0,0,15,"""C""","""C""","""C""","""D""","""B""","""C""","""B""","""D""","""D"""
196573,2017,107409,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BBBDCEBE""","""00101100""","""ADDCEBAABBBDDBDDBCDABABCCEC""","""990118101110001090009010101""",555,555,555,555,555,555,555,555,555,333,333,40.6,46.1,37.5,59,70,50,75,48,60,45,38.7,45.5,0,0,0,0,"""C""","""D""","""C""","""D""","""C""","""D""","""D""","""D""","""C"""
196620,2017,113455,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""EECBCEBC""","""00011100""","""A.DDCDADBCBBADCCEBAACEBECCC""","""990008111010010090109010111""",555,555,555,555,555,555,555,555,555,333,333,40.6,41.7,37.5,48,65,65,65,31,75,20,40.2,45.5,10,30,0,0,"""D""","""D""","""C""","""A""","""A""","""A""","""D""","""D""","""C"""
196662,2017,118420,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ABBEEEDD""","""00100101""","""AABCEEBDBDDCBEECDBADBBCBCCC""","""990118011000100090109000111""",555,555,555,555,555,555,555,555,555,555,555,40.6,53.3,37.5,77,79,75,80,75,75,75,36.3,40.9,10,30,0,0,"""C""","""D""","""C""","""A""","""B""","""B""","""C""","""E""","""C"""
197374,2017,47478,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECABCEDD""","""01011101""","""EBABCCADBABCBBDDCAAAECBBBBB""","""991008111010101090109110000""",555,555,555,333,555,555,333,333,333,555,333,40.7,37.5,62.5,0,0,0,0,0,0,0,41.7,45.5,20,0,60,0,"""C""","""C""","""E""","""C""","""C""","""C""","""E""","""D""","""D"""
197381,2017,49071,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BACBCEDB""","""00011100""","""EADCCDABBACBADDECCEEDCBCCEC""","""990108101000011090019110101""",555,555,555,555,555,333,555,555,333,333,333,40.7,46.5,37.5,60,77,65,80,43,35,45,38.7,45.5,0,0,0,0,"""D""","""C""","""B""","""C""","""C""","""C""","""B""","""C""","""D"""
197407,2017,53331,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DCBEDCAD""","""01100011""","""DAACABBBBADCBDCCCDDEDEBCCBC""","""991108001000110090019010101""",555,555,555,333,555,555,333,333,555,555,555,40.7,30,50,0,0,0,0,0,0,0,44.3,40.9,63.3,60,100,30,"""C""","""B""","""C""","""C""","""B""","""B""","""B""","""D""","""D"""
197570,2017,90030,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BABACEBE""","""00101100""","""ACDCEEBDBEBACECCDBCEDCCBCBC""","""990118011010000090019100101""",555,555,555,555,555,555,555,555,555,333,555,40.7,49.3,37.5,67,63,55,65,71,55,75,37.8,40.9,20,60,0,0,"""C""","""C""","""C""","""A""","""A""","""C""","""D""","""C""","""C"""
197773,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BEAEEEBE""","""00000100""","""DDCDCEADBBBEDDBEDECDDCBACBB""","""990008111111010091009110100""",555,555,555,555,555,333,555,555,333,333,333,40.7,35.1,12.5,69,63,75,60,75,75,75,42.5,50,0,0,0,0,"""D""","""E""","""B""","""A""","""A""","""C""","""B""","""A""","""B"""
198021,2017,1118057,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""AEBBCEDD""","""00111101""","""BDECBEBDECEEDBBEABADECACCDC""","""990108010001000090109100101""",555,555,555,555,555,555,555,555,555,555,555,40.7,58.3,62.5,52,34,70,25,70,50,75,34.8,31.8,51.7,30,60,65,"""C""","""C""","""D""","""B""","""A""","""C""","""B""","""D""","""B"""
198061,2017,1132918,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BAABCBBE""","""00011000""","""EECDDDBDBBBEEBEABEAACEBACCB""","""990008011111000091109010110""",555,555,555,555,555,555,333,555,333,555,333,40.7,34,25,47.5,0,0,0,95,75,100,42.9,45.5,28.3,0,85,0,"""C""","""D""","""C""","""B""","""B""","""C""","""A""","""D""","""C"""
198553,2017,21464,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCBDCEAB""","""11101110""","""DBDCBDCDBAEBBEEBEAAADBDACBC""","""990108011000100190109000101""",555,555,555,555,555,555,555,555,555,333,333,40.8,65.8,75,52,70,70,70,34,70,25,32.4,36.4,10,30,0,0,"""B""","""C""","""D""","""A""","""A""","""B""","""B""","""D""","""B"""
198674,2017,55402,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DBBECEAC""","""00101110""","""CBBBEDCDBCACABDDAECEECABCBC""","""990018011000001091019100101""",555,555,555,555,555,333,555,555,333,333,333,40.8,58.8,50,72,69,45,75,75,75,75,34.8,40.9,0,0,0,0,"""D""","""D""","""B""","""B""","""B""","""C""","""E""","""D""","""D"""
198892,2017,94762,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BCBEEEBE""","""01100100""","""ABCCEEADBBBBCECDBBDCDABBCAB""","""990118111110000090009010100""",555,555,555,555,555,555,555,555,555,555,333,40.8,54.3,37.5,79.5,92,60,100,67,55,70,36.3,40.9,10,30,0,0,"""B""","""D""","""C""","""B""","""C""","""C""","""B""","""D""","""D"""
199027,2017,102590,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ACBBCEAD""","""01111111""","""ABCDCCAADCEACDDCADAAECADCBE""","""990008100000011090109101100""",555,555,555,555,555,555,555,555,555,555,555,40.8,73.1,87.5,51.5,54,70,50,49,65,45,30,31.8,20,20,40,0,"""C""","""D""","""B""","""C""","""C""","""C""","""B""","""D""","""D"""
199944,2017,64664,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BACBDEAD""","""00010111""","""DDECEBEDEDCEEBDCDEEBACDACBC""","""990118010001001091009100101""",555,555,555,555,555,555,555,555,555,333,555,40.9,56.2,50,65.5,76,60,80,55,75,50,35.8,40.9,6.7,0,0,20,"""C""","""C""","""B""","""B""","""B""","""C""","""B""","""C""","""C"""
200037,2017,87396,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCDACECD""","""11001101""","""DCACBDCDBDACADDABCDEAACCBDC""","""991108011000011090019000001""",555,555,555,555,555,333,555,555,333,333,333,40.9,70.9,62.5,83.5,74,50,80,93,65,100,30.9,36.4,0,0,0,0,"""B""","""D""","""B""","""B""","""D""","""C""","""B""","""C""","""D"""
200263,2017,108660,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""ECBECEBE""","""01101100""","""CDECDECDEACBBEAEDEAEDCCACAC""","""990108010000100091119100101""",555,555,555,555,555,333,555,555,333,333,333,40.9,59,50,72.5,74,50,80,71,75,70,34.8,40.9,0,0,0,0,"""C""","""A""","""A""","""B""","""B""","""C""","""A""","""C""","""D"""
200321,2017,114616,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BBBBBEAE""","""00110110""","""ECEDACBDDCCABEDBBECEACDDCCB""","""990008010000101191019101110""",555,555,555,555,555,333,555,555,333,333,333,40.9,47.6,50,44,64,60,65,24,40,20,38.7,45.5,0,0,0,0,"""D""","""D""","""B""","""D""","""D""","""C""","""B""","""E""","""D"""
200346,2017,116770,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CECBEEDC""","""10010100""","""CBABBEBEBABEEEDABEAAECDACBC""","""991008001011001091109100101""",555,555,555,555,555,555,555,333,336,555,333,40.9,35.3,37.5,32,64,60,65,0,0,0,42.7,45.5,26.7,0,80,0,"""D""","""D""","""C""","""B""","""B""","""B""","""B""","""D""","""C"""
200473,2017,1103723,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""CCAEDECE""","""11000100""","""EBDCEDBEBDDEEDBADECACCDACCC""","""990118001001010091009100111""",555,555,555,555,555,333,555,555,333,333,333,40.9,47.3,37.5,62,54,50,55,70,50,75,38.7,45.5,0,0,0,0,"""D""","""D""","""C""","""B""","""A""","""C""","""A""","""B""","""C"""
201218,2017,88068,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""BDEEEEBE""","""00000100""","""ACDDDDADBBBADDDBDBEACCBACCB""","""990008111110011190009110110""",555,555,555,555,555,555,555,555,555,555,333,41,24.9,12.5,43.5,74,70,75,13,65,0,46.3,54.5,0,0,0,0,"""C""","""D""","""D""","""B""","""E""","""C""","""B""","""D""","""A"""
201419,2017,107360,8,0,0,0,27,1,4,0,"""CCBBCEAD""","""XXACEZADBBBEBDDBXEAEXCBDCCC""","""DECBEECD""","""00010101""","""EDDDBEDEBCCBCDBEDBAAECBDCCC""","""990008001000010090109111111""",555,555,555,555,555,555,555,555,555,555,555,41,43.1,37.5,51.5,53,65,50,50,50,50,40.3,40.9,36.7,30,80,0,"""C""","""C""","""B""","""C""","""D""","""C""","""B""","""C""","""D"""
